absoluteWindSpeed_knots	windDirectionDiff	significantWaveHeight_m	relativeWaveDirection	fuelFactorMain
1	60	3.5	20	1.00821428571429
1	60	3.5	30	1.00821428571429
1	60	3.5	40	1.00821428571429
1	60	3.5	50	1.00780357142857
1	60	3.5	60	1.00739285714286
1	60	3.5	70	1.00698214285714
1	60	3.5	80	1.00657142857143
1	60	3.5	90	1.00616071428571
1	60	3.5	100	1.00575
1	60	3.5	110	1.00533928571429
1	60	3.5	120	1.00492857142857
1	60	3.5	130	1.00451785714286
1	60	3.5	140	1.00410714285714
1	60	3.5	150	1.00369642857143
1	60	3.5	160	1.00328571428571
1	60	3.5	170	1.002875
1	0	4	0	1.00967857142857
1	0	4	10	1.00967857142857
1	0	4	20	1.00967857142857
1	0	4	30	1.00967857142857
1	0	4	40	1.00967857142857
1	0	4	50	1.00919464285714
1	0	4	60	1.00871071428571
1	0	4	70	1.00822678571429
1	0	4	80	1.00774285714286
1	0	4	90	1.00725892857143
1	0	4	100	1.006775
1	0	4	110	1.00629107142857
1	0	4	120	1.00580714285714
1	0	4	130	1.00532321428571
1	0	4	140	1.00483928571429
1	0	4	150	1.00435535714286
1	0	4	160	1.00387142857143
1	0	4	170	1.0033875
1	10	4	0	1.00967857142857
1	10	4	10	1.00967857142857
1	10	4	20	1.00967857142857
1	10	4	30	1.00967857142857
1	10	4	40	1.00967857142857
1	10	4	50	1.00919464285714
1	10	4	60	1.00871071428571
1	10	4	70	1.00822678571429
1	10	4	80	1.00774285714286
1	10	4	90	1.00725892857143
1	10	4	100	1.006775
1	10	4	110	1.00629107142857
1	10	4	120	1.00580714285714
1	10	4	130	1.00532321428571
1	10	4	140	1.00483928571429
1	10	4	150	1.00435535714286
1	10	4	160	1.00387142857143
1	10	4	170	1.0033875
1	20	4	0	1.00967857142857
1	20	4	10	1.00967857142857
1	20	4	20	1.00967857142857
1	20	4	30	1.00967857142857
1	20	4	40	1.00967857142857
1	20	4	50	1.00919464285714
1	20	4	60	1.00871071428571
1	20	4	70	1.00822678571429
1	20	4	80	1.00774285714286
1	20	4	90	1.00725892857143
1	20	4	100	1.006775
1	20	4	110	1.00629107142857
1	20	4	120	1.00580714285714
1	20	4	130	1.00532321428571
1	20	4	140	1.00483928571429
1	20	4	150	1.00435535714286
1	20	4	160	1.00387142857143
1	20	4	170	1.0033875
1	30	4	0	1.00967857142857
1	30	4	10	1.00967857142857
1	30	4	20	1.00967857142857
1	30	4	30	1.00967857142857
1	30	4	40	1.00967857142857
1	30	4	50	1.00919464285714
1	30	4	60	1.00871071428571
1	30	4	70	1.00822678571429
1	30	4	80	1.00774285714286
1	30	4	90	1.00725892857143
1	30	4	100	1.006775
1	30	4	110	1.00629107142857
1	30	4	120	1.00580714285714
1	30	4	130	1.00532321428571
1	30	4	140	1.00483928571429
1	30	4	150	1.00435535714286
1	30	4	160	1.00387142857143
1	30	4	170	1.0033875
1	40	4	0	1.00967857142857
1	40	4	10	1.00967857142857
1	40	4	20	1.00967857142857
1	40	4	30	1.00967857142857
1	40	4	40	1.00967857142857
1	40	4	50	1.00919464285714
1	40	4	60	1.00871071428571
1	40	4	70	1.00822678571429
1	40	4	80	1.00774285714286
1	40	4	90	1.00725892857143
1	40	4	100	1.006775
1	40	4	110	1.00629107142857
1	40	4	120	1.00580714285714
1	40	4	130	1.00532321428571
1	40	4	140	1.00483928571429
1	40	4	150	1.00435535714286
1	40	4	160	1.00387142857143
1	40	4	170	1.0033875
1	50	4	0	1.00894642857143
1	50	4	10	1.00894642857143
1	50	4	20	1.00894642857143
1	50	4	30	1.00894642857143
1	50	4	40	1.00894642857143
1	50	4	50	1.00849910714286
1	50	4	60	1.00805178571429
1	50	4	70	1.00760446428571
1	50	4	80	1.00715714285714
1	50	4	90	1.00670982142857
1	50	4	100	1.0062625
1	50	4	110	1.00581517857143
1	50	4	120	1.00536785714286
1	50	4	130	1.00492053571429
1	50	4	140	1.00447321428571
1	50	4	150	1.00402589285714
1	50	4	160	1.00357857142857
1	50	4	170	1.00313125
1	60	4	0	1.00821428571429
1	60	4	10	1.00821428571429
1	60	4	20	1.00821428571429
1	60	4	30	1.00821428571429
1	60	4	40	1.00821428571429
1	60	4	50	1.00780357142857
1	60	4	60	1.00739285714286
1	60	4	70	1.00698214285714
1	60	4	80	1.00657142857143
1	60	4	90	1.00616071428571
1	60	4	100	1.00575
1	60	4	110	1.00533928571429
1	60	4	120	1.00492857142857
1	60	4	130	1.00451785714286
1	60	4	140	1.00410714285714
1	60	4	150	1.00369642857143
1	60	4	160	1.00328571428571
1	60	4	170	1.002875
1	0	4.5	0	1.01114285714286
1	0	4.5	10	1.01114285714286
1	0	4.5	20	1.01114285714286
1	0	4.5	30	1.01114285714286
1	0	4.5	40	1.01114285714286
1	0	4.5	50	1.01058571428571
1	0	4.5	60	1.01002857142857
1	0	4.5	70	1.00947142857143
1	0	4.5	80	1.00891428571429
1	0	4.5	90	1.00835714285714
1	0	4.5	100	1.0078
1	0	4.5	110	1.00724285714286
1	0	4.5	120	1.00668571428571
1	0	4.5	130	1.00612857142857
1	0	4.5	140	1.00557142857143
1	0	4.5	150	1.00501428571429
1	0	4.5	160	1.00445714285714
1	0	4.5	170	1.0039
1	10	4.5	0	1.01114285714286
1	10	4.5	10	1.01114285714286
1	10	4.5	20	1.01114285714286
1	10	4.5	30	1.01114285714286
1	10	4.5	40	1.01114285714286
1	10	4.5	50	1.01058571428571
1	10	4.5	60	1.01002857142857
1	10	4.5	70	1.00947142857143
1	10	4.5	80	1.00891428571429
1	10	4.5	90	1.00835714285714
1	10	4.5	100	1.0078
1	10	4.5	110	1.00724285714286
1	10	4.5	120	1.00668571428571
1	10	4.5	130	1.00612857142857
1	10	4.5	140	1.00557142857143
1	10	4.5	150	1.00501428571429
1	10	4.5	160	1.00445714285714
1	10	4.5	170	1.0039
1	20	4.5	0	1.01114285714286
1	20	4.5	10	1.01114285714286
1	20	4.5	20	1.01114285714286
1	20	4.5	30	1.01114285714286
1	20	4.5	40	1.01114285714286
1	20	4.5	50	1.01058571428571
1	20	4.5	60	1.01002857142857
1	20	4.5	70	1.00947142857143
1	20	4.5	80	1.00891428571429
1	20	4.5	90	1.00835714285714
1	20	4.5	100	1.0078
1	20	4.5	110	1.00724285714286
1	20	4.5	120	1.00668571428571
1	20	4.5	130	1.00612857142857
1	20	4.5	140	1.00557142857143
1	20	4.5	150	1.00501428571429
1	20	4.5	160	1.00445714285714
1	20	4.5	170	1.0039
1	30	4.5	0	1.01114285714286
1	30	4.5	10	1.01114285714286
1	30	4.5	20	1.01114285714286
1	30	4.5	30	1.01114285714286
1	30	4.5	40	1.01114285714286
1	30	4.5	50	1.01058571428571
1	30	4.5	60	1.01002857142857
1	30	4.5	70	1.00947142857143
1	30	4.5	80	1.00891428571429
1	30	4.5	90	1.00835714285714
1	30	4.5	100	1.0078
1	30	4.5	110	1.00724285714286
1	30	4.5	120	1.00668571428571
1	30	4.5	130	1.00612857142857
1	30	4.5	140	1.00557142857143
1	30	4.5	150	1.00501428571429
1	30	4.5	160	1.00445714285714
1	30	4.5	170	1.0039
1	40	4.5	0	1.01114285714286
1	40	4.5	10	1.01114285714286
1	40	4.5	20	1.01114285714286
1	40	4.5	30	1.01114285714286
1	40	4.5	40	1.01114285714286
1	40	4.5	50	1.01058571428571
1	40	4.5	60	1.01002857142857
1	40	4.5	70	1.00947142857143
1	40	4.5	80	1.00891428571429
1	40	4.5	90	1.00835714285714
1	40	4.5	100	1.0078
1	40	4.5	110	1.00724285714286
1	40	4.5	120	1.00668571428571
1	40	4.5	130	1.00612857142857
1	40	4.5	140	1.00557142857143
1	40	4.5	150	1.00501428571429
1	40	4.5	160	1.00445714285714
1	40	4.5	170	1.0039
1	50	4.5	0	1.01114285714286
1	50	4.5	10	1.01114285714286
1	50	4.5	20	1.01114285714286
1	50	4.5	30	1.01114285714286
1	50	4.5	40	1.01114285714286
1	50	4.5	50	1.01058571428571
1	50	4.5	60	1.01002857142857
1	50	4.5	70	1.00947142857143
1	50	4.5	80	1.00891428571429
1	50	4.5	90	1.00835714285714
1	50	4.5	100	1.0078
1	50	4.5	110	1.00724285714286
1	50	4.5	120	1.00668571428571
1	50	4.5	130	1.00612857142857
1	50	4.5	140	1.00557142857143
1	50	4.5	150	1.00501428571429
1	50	4.5	160	1.00445714285714
1	50	4.5	170	1.0039
1	60	4.5	0	1.01114285714286
1	60	4.5	10	1.01114285714286
1	60	4.5	20	1.01114285714286
1	60	4.5	30	1.01114285714286
1	60	4.5	40	1.01114285714286
1	60	4.5	50	1.01058571428571
1	60	4.5	60	1.01002857142857
1	60	4.5	70	1.00947142857143
1	60	4.5	80	1.00891428571429
1	60	4.5	90	1.00835714285714
1	60	4.5	100	1.0078
1	60	4.5	110	1.00724285714286
1	60	4.5	120	1.00668571428571
1	60	4.5	130	1.00612857142857
1	60	4.5	140	1.00557142857143
1	60	4.5	150	1.00501428571429
1	60	4.5	160	1.00445714285714
1	60	4.5	170	1.0039
1	0	5	0	1.01153571428571
1	0	5	10	1.01153571428571
1	0	5	20	1.01153571428571
1	0	5	30	1.01153571428571
1	0	5	40	1.01153571428571
1	0	5	50	1.01095892857143
1	0	5	60	1.01038214285714
1	0	5	70	1.00980535714286
1	0	5	80	1.00922857142857
1	0	5	90	1.00865178571429
1	0	5	100	1.008075
1	0	5	110	1.00749821428571
1	0	5	120	1.00692142857143
1	0	5	130	1.00634464285714
1	0	5	140	1.00576785714286
1	0	5	150	1.00519107142857
1	0	5	160	1.00461428571429
1	0	5	170	1.0040375
1	10	5	0	1.01153571428571
1	10	5	10	1.01153571428571
1	10	5	20	1.01153571428571
1	10	5	30	1.01153571428571
1	10	5	40	1.01153571428571
1	10	5	50	1.01095892857143
1	10	5	60	1.01038214285714
1	10	5	70	1.00980535714286
1	10	5	80	1.00922857142857
1	10	5	90	1.00865178571429
1	10	5	100	1.008075
1	10	5	110	1.00749821428571
1	10	5	120	1.00692142857143
1	10	5	130	1.00634464285714
1	10	5	140	1.00576785714286
1	10	5	150	1.00519107142857
1	10	5	160	1.00461428571429
1	10	5	170	1.0040375
1	20	5	0	1.01153571428571
1	20	5	10	1.01153571428571
1	20	5	20	1.01153571428571
1	20	5	30	1.01153571428571
1	20	5	40	1.01153571428571
1	20	5	50	1.01095892857143
1	20	5	60	1.01038214285714
1	20	5	70	1.00980535714286
1	20	5	80	1.00922857142857
1	20	5	90	1.00865178571429
1	20	5	100	1.008075
1	20	5	110	1.00749821428571
1	20	5	120	1.00692142857143
1	20	5	130	1.00634464285714
1	20	5	140	1.00576785714286
1	20	5	150	1.00519107142857
1	20	5	160	1.00461428571429
1	20	5	170	1.0040375
1	30	5	0	1.01153571428571
1	30	5	10	1.01153571428571
1	30	5	20	1.01153571428571
1	30	5	30	1.01153571428571
1	30	5	40	1.01153571428571
1	30	5	50	1.01095892857143
1	30	5	60	1.01038214285714
1	30	5	70	1.00980535714286
1	30	5	80	1.00922857142857
1	30	5	90	1.00865178571429
1	30	5	100	1.008075
1	30	5	110	1.00749821428571
1	30	5	120	1.00692142857143
1	30	5	130	1.00634464285714
1	30	5	140	1.00576785714286
1	30	5	150	1.00519107142857
1	30	5	160	1.00461428571429
1	30	5	170	1.0040375
1	40	5	0	1.01153571428571
1	40	5	10	1.01153571428571
1	40	5	20	1.01153571428571
1	40	5	30	1.01153571428571
1	40	5	40	1.01153571428571
1	40	5	50	1.01095892857143
1	40	5	60	1.01038214285714
1	40	5	70	1.00980535714286
1	40	5	80	1.00922857142857
1	40	5	90	1.00865178571429
1	40	5	100	1.008075
1	40	5	110	1.00749821428571
1	40	5	120	1.00692142857143
1	40	5	130	1.00634464285714
1	40	5	140	1.00576785714286
1	40	5	150	1.00519107142857
1	40	5	160	1.00461428571429
1	40	5	170	1.0040375
1	50	5	0	1.01133928571429
1	50	5	10	1.01133928571429
1	50	5	20	1.01133928571429
1	50	5	30	1.01133928571429
1	50	5	40	1.01133928571429
1	50	5	50	1.01077232142857
1	50	5	60	1.01020535714286
1	50	5	70	1.00963839285714
1	50	5	80	1.00907142857143
1	50	5	90	1.00850446428571
1	50	5	100	1.0079375
1	50	5	110	1.00737053571429
1	50	5	120	1.00680357142857
1	50	5	130	1.00623660714286
1	50	5	140	1.00566964285714
1	50	5	150	1.00510267857143
1	50	5	160	1.00453571428571
1	50	5	170	1.00396875
1	60	5	0	1.01114285714286
1	60	5	10	1.01114285714286
1	60	5	20	1.01114285714286
1	60	5	30	1.01114285714286
1	60	5	40	1.01114285714286
1	60	5	50	1.01058571428571
1	60	5	60	1.01002857142857
1	60	5	70	1.00947142857143
1	60	5	80	1.00891428571429
1	60	5	90	1.00835714285714
1	60	5	100	1.0078
1	60	5	110	1.00724285714286
1	60	5	120	1.00668571428571
1	60	5	130	1.00612857142857
1	60	5	140	1.00557142857143
1	60	5	150	1.00501428571429
1	60	5	160	1.00445714285714
1	60	5	170	1.0039
1	0	5.5	0	1.01192857142857
1	0	5.5	10	1.01192857142857
1	0	5.5	20	1.01192857142857
1	0	5.5	30	1.01192857142857
1	0	5.5	40	1.01192857142857
1	0	5.5	50	1.01133214285714
1	0	5.5	60	1.01073571428571
1	0	5.5	70	1.01013928571429
1	0	5.5	80	1.00954285714286
1	0	5.5	90	1.00894642857143
1	0	5.5	100	1.00835
1	0	5.5	110	1.00775357142857
1	0	5.5	120	1.00715714285714
1	0	5.5	130	1.00656071428571
1	0	5.5	140	1.00596428571429
1	0	5.5	150	1.00536785714286
1	0	5.5	160	1.00477142857143
1	0	5.5	170	1.004175
1	10	5.5	0	1.01192857142857
1	10	5.5	10	1.01192857142857
1	10	5.5	20	1.01192857142857
1	10	5.5	30	1.01192857142857
1	10	5.5	40	1.01192857142857
1	10	5.5	50	1.01133214285714
1	10	5.5	60	1.01073571428571
1	10	5.5	70	1.01013928571429
1	10	5.5	80	1.00954285714286
1	10	5.5	90	1.00894642857143
1	10	5.5	100	1.00835
1	10	5.5	110	1.00775357142857
1	10	5.5	120	1.00715714285714
1	10	5.5	130	1.00656071428571
1	10	5.5	140	1.00596428571429
1	10	5.5	150	1.00536785714286
1	10	5.5	160	1.00477142857143
1	10	5.5	170	1.004175
1	20	5.5	0	1.01192857142857
1	20	5.5	10	1.01192857142857
1	20	5.5	20	1.01192857142857
1	20	5.5	30	1.01192857142857
1	20	5.5	40	1.01192857142857
1	20	5.5	50	1.01133214285714
1	20	5.5	60	1.01073571428571
1	20	5.5	70	1.01013928571429
1	20	5.5	80	1.00954285714286
1	20	5.5	90	1.00894642857143
1	20	5.5	100	1.00835
1	20	5.5	110	1.00775357142857
1	20	5.5	120	1.00715714285714
1	20	5.5	130	1.00656071428571
1	20	5.5	140	1.00596428571429
1	20	5.5	150	1.00536785714286
1	20	5.5	160	1.00477142857143
1	20	5.5	170	1.004175
1	30	5.5	0	1.01192857142857
1	30	5.5	10	1.01192857142857
1	30	5.5	20	1.01192857142857
1	30	5.5	30	1.01192857142857
1	30	5.5	40	1.01192857142857
1	30	5.5	50	1.01133214285714
1	30	5.5	60	1.01073571428571
1	30	5.5	70	1.01013928571429
1	30	5.5	80	1.00954285714286
1	30	5.5	90	1.00894642857143
1	30	5.5	100	1.00835
1	30	5.5	110	1.00775357142857
1	30	5.5	120	1.00715714285714
1	30	5.5	130	1.00656071428571
1	30	5.5	140	1.00596428571429
1	30	5.5	150	1.00536785714286
1	30	5.5	160	1.00477142857143
1	30	5.5	170	1.004175
1	40	5.5	0	1.01192857142857
1	40	5.5	10	1.01192857142857
1	40	5.5	20	1.01192857142857
1	40	5.5	30	1.01192857142857
1	40	5.5	40	1.01192857142857
1	40	5.5	50	1.01133214285714
1	40	5.5	60	1.01073571428571
1	40	5.5	70	1.01013928571429
1	40	5.5	80	1.00954285714286
1	40	5.5	90	1.00894642857143
1	40	5.5	100	1.00835
1	40	5.5	110	1.00775357142857
1	40	5.5	120	1.00715714285714
1	40	5.5	130	1.00656071428571
1	40	5.5	140	1.00596428571429
1	40	5.5	150	1.00536785714286
1	40	5.5	160	1.00477142857143
1	40	5.5	170	1.004175
1	50	5.5	0	1.01153571428571
1	50	5.5	10	1.01153571428571
1	50	5.5	20	1.01153571428571
1	50	5.5	30	1.01153571428571
1	50	5.5	40	1.01153571428571
1	50	5.5	50	1.01095892857143
1	50	5.5	60	1.01038214285714
1	50	5.5	70	1.00980535714286
1	50	5.5	80	1.00922857142857
1	50	5.5	90	1.00865178571429
1	50	5.5	100	1.008075
1	50	5.5	110	1.00749821428571
1	50	5.5	120	1.00692142857143
1	50	5.5	130	1.00634464285714
1	50	5.5	140	1.00576785714286
1	50	5.5	150	1.00519107142857
1	50	5.5	160	1.00461428571429
1	50	5.5	170	1.0040375
1	60	5.5	0	1.01114285714286
1	60	5.5	10	1.01114285714286
1	60	5.5	20	1.01114285714286
1	60	5.5	30	1.01114285714286
1	60	5.5	40	1.01114285714286
1	60	5.5	50	1.01058571428571
1	60	5.5	60	1.01002857142857
1	60	5.5	70	1.00947142857143
1	60	5.5	80	1.00891428571429
1	60	5.5	90	1.00835714285714
1	60	5.5	100	1.0078
1	60	5.5	110	1.00724285714286
1	60	5.5	120	1.00668571428571
1	60	5.5	130	1.00612857142857
1	60	5.5	140	1.00557142857143
1	60	5.5	150	1.00501428571429
1	60	5.5	160	1.00445714285714
1	60	5.5	170	1.0039
1	0	6	0	1.01232142857143
1	0	6	10	1.01232142857143
1	0	6	20	1.01232142857143
1	0	6	30	1.01232142857143
1	0	6	40	1.01232142857143
1	0	6	50	1.01170535714286
1	0	6	60	1.01108928571429
1	0	6	70	1.01047321428571
1	0	6	80	1.00985714285714
1	0	6	90	1.00924107142857
1	0	6	100	1.008625
1	0	6	110	1.00800892857143
1	0	6	120	1.00739285714286
1	0	6	130	1.00677678571429
1	0	6	140	1.00616071428571
1	0	6	150	1.00554464285714
1	0	6	160	1.00492857142857
1	0	6	170	1.0043125
1	10	6	0	1.01232142857143
1	10	6	10	1.01232142857143
1	10	6	20	1.01232142857143
1	10	6	30	1.01232142857143
1	10	6	40	1.01232142857143
1	10	6	50	1.01170535714286
1	10	6	60	1.01108928571429
1	10	6	70	1.01047321428571
1	10	6	80	1.00985714285714
1	10	6	90	1.00924107142857
1	10	6	100	1.008625
1	10	6	110	1.00800892857143
1	10	6	120	1.00739285714286
1	10	6	130	1.00677678571429
1	10	6	140	1.00616071428571
1	10	6	150	1.00554464285714
1	10	6	160	1.00492857142857
1	10	6	170	1.0043125
1	20	6	0	1.01232142857143
1	20	6	10	1.01232142857143
1	20	6	20	1.01232142857143
1	20	6	30	1.01232142857143
1	20	6	40	1.01232142857143
1	20	6	50	1.01170535714286
1	20	6	60	1.01108928571429
1	20	6	70	1.01047321428571
1	20	6	80	1.00985714285714
1	20	6	90	1.00924107142857
1	20	6	100	1.008625
1	20	6	110	1.00800892857143
1	20	6	120	1.00739285714286
1	20	6	130	1.00677678571429
1	20	6	140	1.00616071428571
1	20	6	150	1.00554464285714
1	20	6	160	1.00492857142857
1	20	6	170	1.0043125
1	30	6	0	1.01232142857143
1	30	6	10	1.01232142857143
1	30	6	20	1.01232142857143
1	30	6	30	1.01232142857143
1	30	6	40	1.01232142857143
1	30	6	50	1.01170535714286
1	30	6	60	1.01108928571429
1	30	6	70	1.01047321428571
1	30	6	80	1.00985714285714
1	30	6	90	1.00924107142857
1	30	6	100	1.008625
1	30	6	110	1.00800892857143
1	30	6	120	1.00739285714286
1	30	6	130	1.00677678571429
1	30	6	140	1.00616071428571
1	30	6	150	1.00554464285714
1	30	6	160	1.00492857142857
1	30	6	170	1.0043125
1	40	6	0	1.01232142857143
1	40	6	10	1.01232142857143
1	40	6	20	1.01232142857143
1	40	6	30	1.01232142857143
1	40	6	40	1.01232142857143
1	40	6	50	1.01170535714286
1	40	6	60	1.01108928571429
1	40	6	70	1.01047321428571
1	40	6	80	1.00985714285714
1	40	6	90	1.00924107142857
1	40	6	100	1.008625
1	40	6	110	1.00800892857143
1	40	6	120	1.00739285714286
1	40	6	130	1.00677678571429
1	40	6	140	1.00616071428571
1	40	6	150	1.00554464285714
1	40	6	160	1.00492857142857
1	40	6	170	1.0043125
1	50	6	0	1.01173214285714
1	50	6	10	1.01173214285714
1	50	6	20	1.01173214285714
1	50	6	30	1.01173214285714
1	50	6	40	1.01173214285714
1	50	6	50	1.01114553571429
1	50	6	60	1.01055892857143
1	50	6	70	1.00997232142857
1	50	6	80	1.00938571428571
1	50	6	90	1.00879910714286
1	50	6	100	1.0082125
1	50	6	110	1.00762589285714
1	50	6	120	1.00703928571429
1	50	6	130	1.00645267857143
1	50	6	140	1.00586607142857
1	50	6	150	1.00527946428571
1	50	6	160	1.00469285714286
1	50	6	170	1.00410625
1	60	6	0	1.01114285714286
1	60	6	10	1.01114285714286
1	60	6	20	1.01114285714286
1	60	6	30	1.01114285714286
1	60	6	40	1.01114285714286
1	60	6	50	1.01058571428571
1	60	6	60	1.01002857142857
1	60	6	70	1.00947142857143
1	60	6	80	1.00891428571429
1	60	6	90	1.00835714285714
1	60	6	100	1.0078
1	60	6	110	1.00724285714286
1	60	6	120	1.00668571428571
1	60	6	130	1.00612857142857
1	60	6	140	1.00557142857143
1	60	6	150	1.00501428571429
1	60	6	160	1.00445714285714
1	60	6	170	1.0039
1	0	6.5	0	1.01271428571429
1	0	6.5	10	1.01271428571429
1	0	6.5	20	1.01271428571429
1	0	6.5	30	1.01271428571429
1	0	6.5	40	1.01271428571429
1	0	6.5	50	1.01207857142857
1	0	6.5	60	1.01144285714286
1	0	6.5	70	1.01080714285714
1	0	6.5	80	1.01017142857143
1	0	6.5	90	1.00953571428571
1	0	6.5	100	1.0089
1	0	6.5	110	1.00826428571429
1	0	6.5	120	1.00762857142857
1	0	6.5	130	1.00699285714286
1	0	6.5	140	1.00635714285714
1	0	6.5	150	1.00572142857143
1	0	6.5	160	1.00508571428571
1	0	6.5	170	1.00445
1	10	6.5	0	1.01271428571429
1	10	6.5	10	1.01271428571429
1	10	6.5	20	1.01271428571429
1	10	6.5	30	1.01271428571429
1	10	6.5	40	1.01271428571429
1	10	6.5	50	1.01207857142857
1	10	6.5	60	1.01144285714286
1	10	6.5	70	1.01080714285714
1	10	6.5	80	1.01017142857143
1	10	6.5	90	1.00953571428571
1	10	6.5	100	1.0089
1	10	6.5	110	1.00826428571429
1	10	6.5	120	1.00762857142857
1	10	6.5	130	1.00699285714286
1	10	6.5	140	1.00635714285714
1	10	6.5	150	1.00572142857143
1	10	6.5	160	1.00508571428571
1	10	6.5	170	1.00445
1	20	6.5	0	1.01271428571429
1	20	6.5	10	1.01271428571429
1	20	6.5	20	1.01271428571429
1	20	6.5	30	1.01271428571429
1	20	6.5	40	1.01271428571429
1	20	6.5	50	1.01207857142857
1	20	6.5	60	1.01144285714286
1	20	6.5	70	1.01080714285714
1	20	6.5	80	1.01017142857143
1	20	6.5	90	1.00953571428571
1	20	6.5	100	1.0089
1	20	6.5	110	1.00826428571429
1	20	6.5	120	1.00762857142857
1	20	6.5	130	1.00699285714286
1	20	6.5	140	1.00635714285714
1	20	6.5	150	1.00572142857143
1	20	6.5	160	1.00508571428571
1	20	6.5	170	1.00445
1	30	6.5	0	1.01271428571429
1	30	6.5	10	1.01271428571429
1	30	6.5	20	1.01271428571429
1	30	6.5	30	1.01271428571429
1	30	6.5	40	1.01271428571429
1	30	6.5	50	1.01207857142857
1	30	6.5	60	1.01144285714286
1	30	6.5	70	1.01080714285714
1	30	6.5	80	1.01017142857143
1	30	6.5	90	1.00953571428571
1	30	6.5	100	1.0089
1	30	6.5	110	1.00826428571429
1	30	6.5	120	1.00762857142857
1	30	6.5	130	1.00699285714286
1	30	6.5	140	1.00635714285714
1	30	6.5	150	1.00572142857143
1	30	6.5	160	1.00508571428571
1	30	6.5	170	1.00445
1	40	6.5	0	1.01271428571429
1	40	6.5	10	1.01271428571429
1	40	6.5	20	1.01271428571429
1	40	6.5	30	1.01271428571429
1	40	6.5	40	1.01271428571429
1	40	6.5	50	1.01207857142857
1	40	6.5	60	1.01144285714286
1	40	6.5	70	1.01080714285714
1	40	6.5	80	1.01017142857143
1	40	6.5	90	1.00953571428571
1	40	6.5	100	1.0089
1	40	6.5	110	1.00826428571429
1	40	6.5	120	1.00762857142857
1	40	6.5	130	1.00699285714286
1	40	6.5	140	1.00635714285714
1	40	6.5	150	1.00572142857143
1	40	6.5	160	1.00508571428571
1	40	6.5	170	1.00445
1	50	6.5	0	1.01192857142857
1	50	6.5	10	1.01192857142857
1	50	6.5	20	1.01192857142857
1	50	6.5	30	1.01192857142857
1	50	6.5	40	1.01192857142857
1	50	6.5	50	1.01133214285714
1	50	6.5	60	1.01073571428571
1	50	6.5	70	1.01013928571429
1	50	6.5	80	1.00954285714286
1	50	6.5	90	1.00894642857143
1	50	6.5	100	1.00835
1	50	6.5	110	1.00775357142857
1	50	6.5	120	1.00715714285714
1	50	6.5	130	1.00656071428571
1	50	6.5	140	1.00596428571429
1	50	6.5	150	1.00536785714286
1	50	6.5	160	1.00477142857143
1	50	6.5	170	1.004175
1	60	6.5	0	1.01114285714286
1	60	6.5	10	1.01114285714286
1	60	6.5	20	1.01114285714286
1	60	6.5	30	1.01114285714286
1	60	6.5	40	1.01114285714286
1	60	6.5	50	1.01058571428571
1	60	6.5	60	1.01002857142857
1	60	6.5	70	1.00947142857143
1	60	6.5	80	1.00891428571429
1	60	6.5	90	1.00835714285714
1	60	6.5	100	1.0078
1	60	6.5	110	1.00724285714286
1	60	6.5	120	1.00668571428571
1	60	6.5	130	1.00612857142857
1	60	6.5	140	1.00557142857143
1	60	6.5	150	1.00501428571429
1	60	6.5	160	1.00445714285714
1	60	6.5	170	1.0039
1	0	7	0	1.01310714285714
1	0	7	10	1.01310714285714
1	0	7	20	1.01310714285714
1	0	7	30	1.01310714285714
1	0	7	40	1.01310714285714
1	0	7	50	1.01245178571429
1	0	7	60	1.01179642857143
1	0	7	70	1.01114107142857
1	0	7	80	1.01048571428571
1	0	7	90	1.00983035714286
1	0	7	100	1.009175
1	0	7	110	1.00851964285714
1	0	7	120	1.00786428571429
1	0	7	130	1.00720892857143
1	0	7	140	1.00655357142857
1	0	7	150	1.00589821428571
1	0	7	160	1.00524285714286
1	0	7	170	1.0045875
1	10	7	0	1.01310714285714
1	10	7	10	1.01310714285714
1	10	7	20	1.01310714285714
1	10	7	30	1.01310714285714
1	10	7	40	1.01310714285714
1	10	7	50	1.01245178571429
1	10	7	60	1.01179642857143
1	10	7	70	1.01114107142857
1	10	7	80	1.01048571428571
1	10	7	90	1.00983035714286
1	10	7	100	1.009175
1	10	7	110	1.00851964285714
1	10	7	120	1.00786428571429
1	10	7	130	1.00720892857143
1	10	7	140	1.00655357142857
1	10	7	150	1.00589821428571
1	10	7	160	1.00524285714286
1	10	7	170	1.0045875
1	20	7	0	1.01310714285714
1	20	7	10	1.01310714285714
1	20	7	20	1.01310714285714
1	20	7	30	1.01310714285714
1	20	7	40	1.01310714285714
1	20	7	50	1.01245178571429
1	20	7	60	1.01179642857143
1	20	7	70	1.01114107142857
1	20	7	80	1.01048571428571
1	20	7	90	1.00983035714286
1	20	7	100	1.009175
1	20	7	110	1.00851964285714
1	20	7	120	1.00786428571429
1	20	7	130	1.00720892857143
1	20	7	140	1.00655357142857
1	20	7	150	1.00589821428571
1	20	7	160	1.00524285714286
1	20	7	170	1.0045875
1	30	7	0	1.01310714285714
1	30	7	10	1.01310714285714
1	30	7	20	1.01310714285714
1	30	7	30	1.01310714285714
1	30	7	40	1.01310714285714
1	30	7	50	1.01245178571429
1	30	7	60	1.01179642857143
1	30	7	70	1.01114107142857
1	30	7	80	1.01048571428571
1	30	7	90	1.00983035714286
1	30	7	100	1.009175
1	30	7	110	1.00851964285714
