windSpeed	relativeAngle	shipSpeed	value
1	3.05973670105437	7	5.69225843039415E-04
1	3.63708456775433	7	6.09481550767139E-04
1	4.19543605368662	7	6.03043473953546E-04
1	4.73152836861745	7	7.59885344164003E-04
1	5.24206149050915	7	7.49559915664953E-04
1	5.72369859097359	7	1.13404542288434E-03
1	6.17306917801438	7	1.11542046825654E-03
1	6.58677555362946	7	1.45615334606535E-03
1	6.96140326666509	7	1.42847720896443E-03
1	7.29353632370172	7	1.39965072708614E-03
1	7.57977799550728	7	1.59139575078457E-03
1	7.8167781134514	7	1.55600826855455E-03
1	8.00126777524218	7	1.52007171733208E-03
1	8.13010235415598	7	1.48385959688002E-03
1	8.20031360781743	7	1.44764750360966E-03
1	8.20917148470054	7	1.41171103301982E-03
1	8.15425589934527	7	1.37632368249938E-03
1	8.03353826155401	7	1.34175476966438E-03
1	7.84547187640955	7	1.30826738281011E-03
1	7.58908946897494	7	1.27611637850101E-03
1	7.2641050397395	7	1.0721824024547E-03
1	6.87101606633693	7	1.04742872288561E-03
1	6.41120081841657	7	7.7078569500084E-04
1	5.88700437962128	7	7.54925495007188E-04
1	5.30180605520618	7	4.8217178709254E-04
1	4.66006040208254	7	4.73959979315513E-04
1	3.96730437125137	7	3.66051394176365E-04
1	3.2301241823241	7	3.34554481718386E-04
1	2.45607764365527	7	3.15824608819131E-04
1	1.6535706312092	7	3.1353583217976E-04
1	0.831690108507448	7	2.59970359534605E-04
1	1.66666665350525E-03	7	2.85655844623435E-06
1	0	8	6.42841319156298E-06
1	0.555068021927927	8	5.83633064477732E-04
1	1.10721002280836	8	5.82319316857497E-04
1	1.65349593690892	8	6.96595773234895E-04
1	2.19098785218065	8	6.92961614888915E-04
1	2.7167367022572	8	7.21890072159384E-04
1	3.22777971763081	8	7.16037620872202E-04
1	3.72113892377078	8	7.66277916537188E-04
1	4.19382100305537	8	7.57941486484289E-04
1	4.64281887274069	8	9.54963540536306E-04
1	5.06511537174329	8	9.42085514079419E-04
1	5.45768949313032	8	9.28228011642708E-04
1	5.81752564444358	8	1.40316822827795E-03
1	6.14162646079862	8	1.37936960495559E-03
1	6.42702973118619	8	1.35458180164459E-03
1	6.67083001995199	8	1.7663225544281E-03
1	6.87020556446774	8	1.73150864719435E-03
1	7.02245099580202	8	1.69615457003804E-03
1	7.1250163489018	8	1.66052938973793E-03
1	7.17555268778523	8	1.62490423572929E-03
1	7.17196445402296	8	1.58955023660167E-03
1	7.1124683385447	8	1.55473645678957E-03
1	6.99565806592366	8	1.52072784878275E-03
1	6.82057396176264	8	1.48778323653177E-03
1	6.58677555362946	8	1.45615334606535E-03
1	6.29441475606789	8	1.07299264957499E-03
1	5.94430645303396	8	1.05170701476473E-03
1	5.53799258295177	8	1.03192590492937E-03
1	5.07779524254357	8	6.60009102703355E-04
1	4.56685396461038	8	6.49375928804759E-04
1	4.0091423083372	8	5.01752194349592E-04
1	3.40945933377928	8	4.58543785884858E-04
1	2.77339248550727	8	4.53693475807352E-04
1	2.10724989458072	8	4.28971767766481E-04
1	1.41796205347727	8	3.55079122342063E-04
1	0.712955067289236	8	3.53765380923767E-04
1	1.42857141791517E-03	8	3.88842753636044E-06
1	0	9	7.9365296676164E-06
1	0.499543059998384	9	7.93109287454253E-06
1	0.996344151562032	9	7.19106019436223E-04
1	1.48765971491556	9	7.16655236903579E-04
1	1.97074324578448	9	8.56425216941905E-04
1	2.44284442390956	9	8.51222195072304E-04
1	2.9012089771797	9	8.86131518294912E-04
1	3.34307955058337	9	8.78470213849599E-04
1	3.76569786864849	9	9.39756019412612E-04
1	4.16630850283322	9	9.29347944731362E-04
1	4.54216458014051	9	1.1709078884005E-03
1	4.89053579421862	9	1.15531812460484E-03
1	5.20871910285511	9	1.1387450940501E-03
1	5.49405251271336	9	1.12131492862785E-03
1	5.74393235903997	9	1.69450129171882E-03
1	5.95583447940991	9	1.66571421708526E-03
1	6.12733964970902	9	1.63624563199271E-03
1	6.2561635896899	9	1.6063198112903E-03
1	6.34019174590991	9	1.57616450918896E-03
1	6.3775189126473	9	1.54600922584181E-03
1	6.3664935480061	9	1.51608346106812E-03
1	6.30576637624943	9	1.48661496732805E-03
1	6.1943425355209	9	1.45782801664424E-03
1	6.03163613556975	9	1.42994169359238E-03
1	5.81752564444358	9	1.40316822827795E-03
1	5.55240804890902	9	1.37771138090925E-03
1	5.23724926600832	9	8.81333875066149E-04
1	4.87362787137748	9	8.66846117610769E-04
1	4.46376891398031	9	6.69198076542196E-04
1	4.01056447369125	9	6.59819611776197E-04
1	3.51757775305908	9	6.51542075956512E-04
1	2.98902793003093	9	5.96450029976961E-04
1	2.42975376076392	9	5.63524151690802E-04
1	1.84515499873775	9	5.5943573485101E-04
1	1.2411120290693	9	4.63460151535638E-04
1	0.623885597978982	9	4.61982189130438E-04
1	1.24999999107646E-03	9	5.07904583426056E-06
1	0	10	9.60339537369962E-06
1	0.4541163367351	10	9.59735443315773E-06
1	0.905658004354624	10	8.70314836110841E-04
1	1.35205057061779	10	8.67591735878177E-04
1	1.79072030249797	10	1.03720608674321E-03
1	2.21909508301529	10	1.03142492973869E-03
1	2.63460601852323	10	1.07438684834365E-03
1	3.0346899823001	10	1.06587425473641E-03
1	3.41679335248312	10	1.05622947257191E-03
1	3.77837721590246	10	1.12962836704791E-03
1	4.11692432288779	10	1.11700785064305E-03
1	4.42994808983923	10	1.10342744387698E-03
